sentence,entity_text,entity_type
"The folder structure should be organized as follows before training.  ``` NuScenes-QA +-- configs/ |   +-- butd.yaml                     |   +-- mcan_small.yaml +-- data/ |   +-- questions/    # downloaded |   |   +-- NuScenes_train_questions.json |   |   +-- NuScenes_val_questions.json |   +-- features/     # downloaded or extracted |   |   +-- CenterPoint/ |   |   |   +-- xxx.npz |   |   |   +-- ... |   |   +-- BEVDet/ |   |   |   +-- xxx.npz |   |   |   +-- ... |   |   +-- MSMDFusion/ |   |   |   +-- xxx.npz |   |   |   +-- ... +-- src/ +-- run.py ```  ### Installation  The following packages are required to build the project:  ```bash python >= 3.5 CUDA >= 9.0 PyTorch >= 1.4.0 SpaCy == 2.1.0 ```  For the SpaCy, you can install it by:  ```bash wget https://github.com/explosion/spacy-models/releases/download/en_core_web_lg-2.1.0/en_core_web_lg-2.1.0.tar.gz pip install en_core_web_lg-2.1.0.tar.gz ```  ### Training   The following script will start training a `man_small` model with `CenterPoint` feature on `2` GPUs:  ```bash python3 run.py --RUN='train' --MODEL='mcan_small' --VIS_FEAT='CenterPoint' --GPU='0, 1' ```  All checkpoint files and the training logs will be saved to the following paths respectively:  ```bash outputs/ckpts/ckpt_<VERSION>/epoch<EPOCH_INDEX>.pkl outputs/log/log_run_<VERSION>.txt ```  ### Testing  For testing, you can use the following script:  ```bash python3 run.py --RUN='val' --MODEL='mcan_small' --VIS_FEAT='CenterPoint' --CKPT_PATH'path/to/ckpt.pkl' ```  The evaluation results and the answers for all questions will ba saved to the following paths respectively:  ```bash outputs/log/log_run_xxx.txt outputs/result/result_run_xxx.txt ```  ## :star: Others If you have any questions about the dataset and its generation or the object-level feature extraction, feel free to cantact me with `twqian19@fudan.edu.cn`.   ## :book: Citation If you find our paper and project useful, please consider citing: ```bibtex @article{qian2023nuscenes,   title={NuScenes-QA: A Multi-modal Visual Question Answering Benchmark for Autonomous Driving Scenario},   author={Qian, Tianwen and Chen, Jingjing and Zhuo, Linhai and Jiao, Yang and Jiang, Yu-Gang},   journal={arXiv preprint arXiv:2305.14836},   year={2023} } ```  ## Acknowlegement  We sincerely thank the authors of [MMDetection3D](https://github.com/open-mmlab/mmdetection3d) and [OpenVQA](https://github.com/MILVLG/openvqa) for open sourcing their methods.",bash,PROGLANG
"The folder structure should be organized as follows before training.  ``` NuScenes-QA +-- configs/ |   +-- butd.yaml                     |   +-- mcan_small.yaml +-- data/ |   +-- questions/    # downloaded |   |   +-- NuScenes_train_questions.json |   |   +-- NuScenes_val_questions.json |   +-- features/     # downloaded or extracted |   |   +-- CenterPoint/ |   |   |   +-- xxx.npz |   |   |   +-- ... |   |   +-- BEVDet/ |   |   |   +-- xxx.npz |   |   |   +-- ... |   |   +-- MSMDFusion/ |   |   |   +-- xxx.npz |   |   |   +-- ... +-- src/ +-- run.py ```  ### Installation  The following packages are required to build the project:  ```bash python >= 3.5 CUDA >= 9.0 PyTorch >= 1.4.0 SpaCy == 2.1.0 ```  For the SpaCy, you can install it by:  ```bash wget https://github.com/explosion/spacy-models/releases/download/en_core_web_lg-2.1.0/en_core_web_lg-2.1.0.tar.gz pip install en_core_web_lg-2.1.0.tar.gz ```  ### Training   The following script will start training a `man_small` model with `CenterPoint` feature on `2` GPUs:  ```bash python3 run.py --RUN='train' --MODEL='mcan_small' --VIS_FEAT='CenterPoint' --GPU='0, 1' ```  All checkpoint files and the training logs will be saved to the following paths respectively:  ```bash outputs/ckpts/ckpt_<VERSION>/epoch<EPOCH_INDEX>.pkl outputs/log/log_run_<VERSION>.txt ```  ### Testing  For testing, you can use the following script:  ```bash python3 run.py --RUN='val' --MODEL='mcan_small' --VIS_FEAT='CenterPoint' --CKPT_PATH'path/to/ckpt.pkl' ```  The evaluation results and the answers for all questions will ba saved to the following paths respectively:  ```bash outputs/log/log_run_xxx.txt outputs/result/result_run_xxx.txt ```  ## :star: Others If you have any questions about the dataset and its generation or the object-level feature extraction, feel free to cantact me with `twqian19@fudan.edu.cn`.   ## :book: Citation If you find our paper and project useful, please consider citing: ```bibtex @article{qian2023nuscenes,   title={NuScenes-QA: A Multi-modal Visual Question Answering Benchmark for Autonomous Driving Scenario},   author={Qian, Tianwen and Chen, Jingjing and Zhuo, Linhai and Jiao, Yang and Jiang, Yu-Gang},   journal={arXiv preprint arXiv:2305.14836},   year={2023} } ```  ## Acknowlegement  We sincerely thank the authors of [MMDetection3D](https://github.com/open-mmlab/mmdetection3d) and [OpenVQA](https://github.com/MILVLG/openvqa) for open sourcing their methods.",bash,PROGLANG
"The folder structure should be organized as follows before training.  ``` NuScenes-QA +-- configs/ |   +-- butd.yaml                     |   +-- mcan_small.yaml +-- data/ |   +-- questions/    # downloaded |   |   +-- NuScenes_train_questions.json |   |   +-- NuScenes_val_questions.json |   +-- features/     # downloaded or extracted |   |   +-- CenterPoint/ |   |   |   +-- xxx.npz |   |   |   +-- ... |   |   +-- BEVDet/ |   |   |   +-- xxx.npz |   |   |   +-- ... |   |   +-- MSMDFusion/ |   |   |   +-- xxx.npz |   |   |   +-- ... +-- src/ +-- run.py ```  ### Installation  The following packages are required to build the project:  ```bash python >= 3.5 CUDA >= 9.0 PyTorch >= 1.4.0 SpaCy == 2.1.0 ```  For the SpaCy, you can install it by:  ```bash wget https://github.com/explosion/spacy-models/releases/download/en_core_web_lg-2.1.0/en_core_web_lg-2.1.0.tar.gz pip install en_core_web_lg-2.1.0.tar.gz ```  ### Training   The following script will start training a `man_small` model with `CenterPoint` feature on `2` GPUs:  ```bash python3 run.py --RUN='train' --MODEL='mcan_small' --VIS_FEAT='CenterPoint' --GPU='0, 1' ```  All checkpoint files and the training logs will be saved to the following paths respectively:  ```bash outputs/ckpts/ckpt_<VERSION>/epoch<EPOCH_INDEX>.pkl outputs/log/log_run_<VERSION>.txt ```  ### Testing  For testing, you can use the following script:  ```bash python3 run.py --RUN='val' --MODEL='mcan_small' --VIS_FEAT='CenterPoint' --CKPT_PATH'path/to/ckpt.pkl' ```  The evaluation results and the answers for all questions will ba saved to the following paths respectively:  ```bash outputs/log/log_run_xxx.txt outputs/result/result_run_xxx.txt ```  ## :star: Others If you have any questions about the dataset and its generation or the object-level feature extraction, feel free to cantact me with `twqian19@fudan.edu.cn`.   ## :book: Citation If you find our paper and project useful, please consider citing: ```bibtex @article{qian2023nuscenes,   title={NuScenes-QA: A Multi-modal Visual Question Answering Benchmark for Autonomous Driving Scenario},   author={Qian, Tianwen and Chen, Jingjing and Zhuo, Linhai and Jiao, Yang and Jiang, Yu-Gang},   journal={arXiv preprint arXiv:2305.14836},   year={2023} } ```  ## Acknowlegement  We sincerely thank the authors of [MMDetection3D](https://github.com/open-mmlab/mmdetection3d) and [OpenVQA](https://github.com/MILVLG/openvqa) for open sourcing their methods.",bash,PROGLANG
"The experiments in the paper are done on Python snippets, but the code preprocessing currently also supports java, javascript, and bash.",Python,PROGLANG
"The experiments in the paper are done on Python snippets, but the code preprocessing currently also supports java, javascript, and bash.",java,PROGLANG
"The experiments in the paper are done on Python snippets, but the code preprocessing currently also supports java, javascript, and bash.",javascript,PROGLANG
"The experiments in the paper are done on Python snippets, but the code preprocessing currently also supports java, javascript, and bash.",bash,PROGLANG
"Install the tree-sitter parsers (for preprocessing the code snippets): e.g., `codesearch install_parsers python java` or simply `codesearch install_parsers` to install parsers for all supported languages.",python,PROGLANG
"Install the tree-sitter parsers (for preprocessing the code snippets): e.g., `codesearch install_parsers python java` or simply `codesearch install_parsers` to install parsers for all supported languages.",java,PROGLANG
"The pretrained models also expose a consistent interface to embed snippets and queries:  #### Example: Query a snippet collection with a pretrained embedding model  ```python from codesearch.utils import load_model from codesearch.embedding_retrieval import EmbeddingRetrievalModel  query = ""plot a bar chart"" snippets = [{                           # a dummy snippet collection with 1 snippet     ""id"": ""1"",     ""description"": ""Hello world"",     ""code"": ""print('hello world')"",     ""language"": ""python""     }]  embedding_model = load_model(""use-embedder-pacs"") retrieval_model = EmbeddingRetrievalModel(embedding_model) retrieval_model.add_snippets(snippets) retrieval_model.query(query) ```  #### Example: Embed snippets or queries with a pre-trained embedding model  ```python from codesearch.utils import load_model  model_name = ""use-embedder-pacs"" queries = [""plot a bar chart""] snippets = [{     ""description"": ""Hello world"",     ""code"": ""print('hello world')"",     ""language"": ""python""     }]  embedding_model = load_model(model_name) query_embs = embedding_model.embed_queries(queries) snippet_embs = embedding_model.embed_snippets(snippets) ```  ### Available models  Below you find a table with the pretrained models.",python,PROGLANG
"The pretrained models also expose a consistent interface to embed snippets and queries:  #### Example: Query a snippet collection with a pretrained embedding model  ```python from codesearch.utils import load_model from codesearch.embedding_retrieval import EmbeddingRetrievalModel  query = ""plot a bar chart"" snippets = [{                           # a dummy snippet collection with 1 snippet     ""id"": ""1"",     ""description"": ""Hello world"",     ""code"": ""print('hello world')"",     ""language"": ""python""     }]  embedding_model = load_model(""use-embedder-pacs"") retrieval_model = EmbeddingRetrievalModel(embedding_model) retrieval_model.add_snippets(snippets) retrieval_model.query(query) ```  #### Example: Embed snippets or queries with a pre-trained embedding model  ```python from codesearch.utils import load_model  model_name = ""use-embedder-pacs"" queries = [""plot a bar chart""] snippets = [{     ""description"": ""Hello world"",     ""code"": ""print('hello world')"",     ""language"": ""python""     }]  embedding_model = load_model(model_name) query_embs = embedding_model.embed_queries(queries) snippet_embs = embedding_model.embed_snippets(snippets) ```  ### Available models  Below you find a table with the pretrained models.",python,PROGLANG
"The pretrained models also expose a consistent interface to embed snippets and queries:  #### Example: Query a snippet collection with a pretrained embedding model  ```python from codesearch.utils import load_model from codesearch.embedding_retrieval import EmbeddingRetrievalModel  query = ""plot a bar chart"" snippets = [{                           # a dummy snippet collection with 1 snippet     ""id"": ""1"",     ""description"": ""Hello world"",     ""code"": ""print('hello world')"",     ""language"": ""python""     }]  embedding_model = load_model(""use-embedder-pacs"") retrieval_model = EmbeddingRetrievalModel(embedding_model) retrieval_model.add_snippets(snippets) retrieval_model.query(query) ```  #### Example: Embed snippets or queries with a pre-trained embedding model  ```python from codesearch.utils import load_model  model_name = ""use-embedder-pacs"" queries = [""plot a bar chart""] snippets = [{     ""description"": ""Hello world"",     ""code"": ""print('hello world')"",     ""language"": ""python""     }]  embedding_model = load_model(model_name) query_embs = embedding_model.embed_queries(queries) snippet_embs = embedding_model.embed_snippets(snippets) ```  ### Available models  Below you find a table with the pretrained models.",python,PROGLANG
